REGIAO_EXERC;DE_EXERC;CIE_ESCOLA;UA_EXERC;NOME_UA_EXERC;MUNICIPIO_EXERC;QUADRO_EXERC;DI;CARGO_EXERC;NOME_CARGO_EXERC;CATEG_E;TT_DIAS_FALTA_MEDICA;TT_DIAS_FALTA_JUST;TT_DIAS_FALTA_INJUST;TT_DIAS_LIC_PREMIO;TT_DIAS_LIC_GESTANTE;TT_DIAS_LIC_ACID_TRAB;TT_DIAS_LIC_INTER_PARTIC;TOT_DIAS_AUSENCIAS;TOTAL_DIAS_MES;id_interno
INTERIOR;"D.E.REG. ITAPETININGA ";16627;42122;"EE SURUI-BARAO                ";"TATUI                                  ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;0;0;0;0;0;0;31;31;215381
INTERIOR;"D.E.REG. ITAPETININGA ";908236;73472;"EE ASTOR VASQUES LOPES-PROF. ";"ITAPETININGA                           ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;31;31;204083
INTERIOR;"D.E.REG. ITAPETININGA ";924076;23839;"EE JOSE CELSO DE MELLO-PROF. ";"TATUI                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;236962
INTERIOR;"D.E.REG. ITAPEVA  ";15477;41972;"EE JEMINIANO DAVID MUZEL      ";"ITAPEVA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;253788
INTERIOR;"D.E.REG. ITAPEVA  ";15568;41964;"EE FRANCELINA FRANCO-PROFA.  ";"BURI                                   ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;162600
INTERIOR;"D.E.REG. ITAPEVA  ";910077;77304;EE JOAO B.A.VASCONCELLOS-PROF.;"CAPAO BONITO                           ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;252027
INTERIOR;"D.E.REG. ITARARE  ";0;81356;"D.E.REG. ITARARE  ";"ITARARE                                ";QSE;1;3915;DIRETOR I;C;0;1;0;0;0;0;0;1;31;213603
INTERIOR;"D.E.REG. ITARARE  ";39718;56467;"EE ALBERTO PEREIRA-PROF.     ";"ITABERA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;30;31;249442
INTERIOR;"D.E.REG. ITARARE  ";49359;62509;EE CHRISTIANO M.BONILHA-PROF.;"ITARARE                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;20;31;231182
INTERIOR;D.E.REG. ITU;0;39654;D.E.REG. ITU;"ITU                                    ";QM-SUPORTE;1;6444;SUPERVISOR DE ENSINO;D;0;0;0;3;0;0;0;3;31;353168
INTERIOR;D.E.REG. ITU;15647;42015;EE LEONOR FERNANDES SILVA-PROF;"SALTO                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;156461
INTERIOR;D.E.REG. ITU;15805;41997;"EE LUCIDIO MOTTA NAVARRO      ";"CABREUVA                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;236633
INTERIOR;D.E.REG. ITU;16469;42116;"EE PLINIO RODRIGUES DE MORAIS ";"TIETE                                  ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;3;31;132688
INTERIOR;D.E.REG. ITU;16585;42117;EE JEFFERSON SOARES SOUZA-PROF;"JUMIRIM                                ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;210005
INTERIOR;D.E.REG. ITU;16858;42139;"EE GASPAR RICARDO JUNIOR-DR. ";"IPERO                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;336610
INTERIOR;D.E.REG. ITU;70233;27612;EE ANTONIO O.FRANCESCHINI-PREF;"CABREUVA                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;291755
INTERIOR;D.E.REG. ITU;914514;81129;EE OTILIA DE PAULA LEITE-PROFA;"SALTO                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;160127
INTERIOR;D.E.REG. JABOTICABAL;22627;43461;"EE JOSE FRANCISCO PASCHOAL    ";"BEBEDOURO                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;4;31;323287
INTERIOR;D.E.REG. JABOTICABAL;23590;43521;"EE JOSE PACIFICO              ";"GUARIBA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;290657
INTERIOR;"D.E.REG. JACAREI  ";0;67421;"D.E.REG. JACAREI  ";"JACAREI                                ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;1;0;0;0;0;0;0;1;31;282548
INTERIOR;"D.E.REG. JACAREI  ";6403;45679;"EE ESLI GARCIA DINIZ-PROF.   ";"ARUJA                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;30;31;161693
INTERIOR;"D.E.REG. JACAREI  ";13687;41747;EE FRANCISCO G.SILVA PRADO-DR.;"JACAREI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;152914
INTERIOR;"D.E.REG. JACAREI  ";36146;46288;"EE JOAQUIM SIMAO              ";"SANTA ISABEL                           ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;5;2;0;0;0;0;10;31;257836
INTERIOR;"D.E.REG. JACAREI  ";36341;46391;"EE FRANCISCO F.F.SILVA-PROF. ";"JACAREI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;301713
INTERIOR;"D.E.REG. JACAREI  ";923205;22432;"EE EDIR P.ALBUQUERQUE-PROFA   ";"ARUJA                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;2;31;473085
INTERIOR;"D.E.REG. JALES ";0;39694;"D.E.REG. JALES ";"JALES                                  ";QM-DOCENTE;3;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;2;31;212606
INTERIOR;"D.E.REG. JALES ";28400;43903;"EE ITAEL DE MATTOS-PROF.     ";"SANTA FE DO SUL                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;22;31;159418
INTERIOR;"D.E.REG. JALES ";909993;77267;EE ELIDE APPARECIDA CARLOS-PFA;"URANIA                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;245787
INTERIOR;D.E.REG. JAU;25665;43780;"EE ANCHIETA                   ";"PEDERNEIRAS                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;1;0;0;0;0;0;2;31;469013
INTERIOR;D.E.REG. JAU;561010;97783;EE CLEOMAR B.C.MARQUES PROF .;"JAU                                    ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;160154
INTERIOR;"D.E.REG. JOSE BONIFACIO ";27364;44095;"EE JOSE EMYGDIO DE FARIA-DR. ";"JACI                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;18;18;31;162564
INTERIOR;"D.E.REG. JOSE BONIFACIO ";27364;44095;"EE JOSE EMYGDIO DE FARIA-DR. ";"JACI                                   ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;1;2;0;0;0;0;0;3;31;342221
INTERIOR;"D.E.REG. JOSE BONIFACIO ";27418;44146;"EE ANTONIO TEIXEIRA SANTOS    ";"ZACARIAS                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;293015
INTERIOR;"D.E.REG. JOSE BONIFACIO ";27480;44119;EE PRESCILIANO P.OLIVEIRA-DR.;"NIPOA                                  ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;0;0;0;0;0;22;31;197337
INTERIOR;"D.E.REG. JACAREI  ";924912;25362;EE MARIA DE LOURDES VILELA-PFA;"JACAREI                                ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;23;0;0;23;31;406507
INTERIOR;"D.E.REG. JACAREI  ";925901;27030;EE HELIA DIVINO DE SOUZA-PROFA;"JACAREI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;1;0;0;0;0;0;2;31;146986
INTERIOR;"D.E.REG. JACAREI  ";925901;27030;EE HELIA DIVINO DE SOUZA-PROFA;"JACAREI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;156817
INTERIOR;"D.E.REG. JALES ";27112;44162;"EE CARLOS CELSO LENARDUZZI    ";"SANTA ALBERTINA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;24;31;223562
INTERIOR;"D.E.REG. JALES ";27133;44189;"EE FRANCISCO MOLINA MOLINA    ";"SANTA SALETE                           ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;244826
INTERIOR;"D.E.REG. JALES ";28344;44131;"EE ORESTES FERREIRA DE TOLEDO ";"PALMEIRA D'OESTE                       ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;25;25;31;288280
INTERIOR;"D.E.REG. JALES ";30752;44428;EE VANIR FERRERO MORAES-PROFA.;"GUZOLANDIA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;14;31;132224
INTERIOR;"D.E.REG. JALES ";909993;77267;EE ELIDE APPARECIDA CARLOS-PFA;"URANIA                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;29;31;250286
INTERIOR;D.E.REG. JAU;26050;43744;"EE FERNANDO VALEZI            ";"MACATUBA                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;180258
INTERIOR;D.E.REG. JAU;901027;64089;"EE BENEDITO SANTOS GUERREIRO  ";"DOIS CORREGOS                          ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;0;0;0;0;0;16;31;354186
INTERIOR;D.E.REG. JAU;901027;64089;"EE BENEDITO SANTOS GUERREIRO  ";"DOIS CORREGOS                          ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;411138
INTERIOR;"D.E.REG. JOSE BONIFACIO ";0;39699;"D.E.REG. JOSE BONIFACIO ";"JOSE BONIFACIO                         ";QSE;1;3915;DIRETOR I;C;1;0;0;0;0;0;0;1;31;339166
INTERIOR;"D.E.REG. JOSE BONIFACIO ";0;39699;"D.E.REG. JOSE BONIFACIO ";"JOSE BONIFACIO                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;1;31;335547
INTERIOR;"D.E.REG. JOSE BONIFACIO ";28812;44108;"EE ANISIO JOSE MOREIRA        ";"MIRASSOL                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;214699
INTERIOR;"D.E.REG. JOSE BONIFACIO ";29300;44178;"EE JOAO PORTUGAL              ";"TANABI                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;319804
INTERIOR;"D.E.REG. JUNDIAI  ";19461;43048;EE OSWALDO CAMARGO PIRES-PROF.;"VARZEA PAULISTA                        ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;4;31;240396
INTERIOR;"D.E.REG. JUNDIAI  ";19549;43043;"EE ALBERTO F.REZENDE-PROF.   ";"LOUVEIRA                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;186490
INTERIOR;"D.E.REG. JUNDIAI  ";19719;43028;"EE SIQUEIRA MORAES-CEL.      ";"JUNDIAI                                ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;411107
INTERIOR;"D.E.REG. JUNDIAI  ";19781;43017;"EE RAFAEL MAURO-DR.          ";"JUNDIAI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;15;0;0;0;15;31;355443
INTERIOR;"D.E.REG. JUNDIAI  ";19823;43032;"EE QUINZE DE OUTUBRO          ";"CAMPO LIMPO PAULISTA                   ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;250640
INTERIOR;"D.E.REG. JUNDIAI  ";36006;46404;"EE JOAO BATISTA CURADO-PROF. ";"JUNDIAI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;17;31;448606
INTERIOR;"D.E.REG. JUNDIAI  ";47259;60878;"EE ARMANDO DIAS               ";"VARZEA PAULISTA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;180755
INTERIOR;"D.E.REG. JUNDIAI  ";900588;64136;EE HAMILTON JOSE BIANCHI-MONS.;"VARZEA PAULISTA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;139957
INTERIOR;"D.E.REG. JUNDIAI  ";901155;64102;"EE DAGOBERTO ROMAG-FREI       ";"CAMPO LIMPO PAULISTA                   ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;0;0;0;0;0;9;31;175459
INTERIOR;"D.E.REG. JUNDIAI  ";904090;69049;"EE JURANDYR DE SOUZA LIMA     ";"JUNDIAI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;1;31;273981
INTERIOR;"D.E.REG. LIMEIRA  ";19938;42848;"EE ANTONIO ALVES CAVALHEIRO   ";"ENGENHEIRO COELHO                      ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;1;31;465207
INTERIOR;"D.E.REG. LIMEIRA  ";20000;43144;"EE CESARINO BORBA             ";"IRACEMAPOLIS                           ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;16;31;200796
INTERIOR;"D.E.REG. LIMEIRA  ";20096;43062;EE ANTONIO PERCHES LORDELLO-PF;"LIMEIRA                                ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;143228
INTERIOR;"D.E.REG. LIMEIRA  ";20102;43059;"EE ANTONIO QUEIROZ-PROF.     ";"LIMEIRA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;163211
INTERIOR;"D.E.REG. LIMEIRA  ";20148;43058;"EE RUTH RAMOS CAPPI-PROFA.   ";"LIMEIRA                                ";QAE;1;4343;SECRETARIO DE ESCOLA;A;0;0;0;0;0;0;0;1;31;340820
INTERIOR;"D.E.REG. LIMEIRA  ";21611;43173;"EE JOAQUIM RIBEIRO            ";"RIO CLARO                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;134428
INTERIOR;"D.E.REG. LIMEIRA  ";21738;43176;"EE ODILON CORREA-PROF.       ";"RIO CLARO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;157497
INTERIOR;"D.E.REG. LIMEIRA  ";21787;43170;"EE PIRACICABA-BARAO           ";"RIO CLARO                              ";QM-DOCENTE;2;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;425913
INTERIOR;"D.E.REG. LIMEIRA  ";45895;58741;"EE JOSE CARDOSO-PROF.        ";"RIO CLARO                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;4;31;239616
INTERIOR;"D.E.REG. LIMEIRA  ";47272;60856;"EE CELIO RODRIGUES ALVES      ";"COSMOPOLIS                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;9;31;223109
INTERIOR;"D.E.REG. LIMEIRA  ";901261;64113;"EE PAULO CHAVES-PROF.        ";"LIMEIRA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;343314
INTERIOR;"D.E.REG. LIMEIRA  ";903991;69034;"EE MAGDALENA S.GROSSO-PROFA. ";"ARTUR NOGUEIRA                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;1;31;145542
INTERIOR;"D.E.REG. LIMEIRA  ";904016;69051;"EE GUSTAVO PECCININI          ";"LIMEIRA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;228643
INTERIOR;"D.E.REG. LIMEIRA  ";914927;82478;"EE DORIVALDO DAMM-PROF.      ";"LIMEIRA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;298736
INTERIOR;"D.E.REG. LINS  ";26104;43828;"EE ORLANDO DONDA-PROF.       ";"PROMISSAO                              ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;5;0;0;0;0;7;31;161413
INTERIOR;"D.E.REG. LINS  ";26104;43828;"EE ORLANDO DONDA-PROF.       ";"PROMISSAO                              ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;223820
INTERIOR;"D.E.REG. LINS  ";26372;43810;EE ROSA SALLES L.PENTEADO-PROF;"GETULINA                               ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;173663
INTERIOR;"D.E.REG. MARILIA  ";0;39720;"D.E.REG. MARILIA  ";"MARILIA                                ";QSE;1;3899;ANALISTA  ADMINISTRATIVO;A;0;0;0;0;0;0;31;31;31;134178
INTERIOR;"D.E.REG. MARILIA  ";33704;44903;EE LOURENCO ALMEIDA SENNE DR.;"MARILIA                                ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;475250
INTERIOR;"D.E.REG. MARILIA  ";33777;51072;EE NEUZA M.MARANA FEIJAO PROFA;"MARILIA                                ";QAE;2;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;2;0;0;0;2;31;345799
INTERIOR;"D.E.REG. MIRACATU ";34897;44266;"EE USHISUKE MIADAIRA          ";"JUQUIA                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;199696
INTERIOR;"D.E.REG. MIRACATU ";34952;53335;"EE RAPOSO TAVARES             ";"ITARIRI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;268476
INTERIOR;"D.E.REG. MIRACATU ";903723;69128;EE JUDITH SANT'ANA DIEGUES-PFA;"ILHA COMPRIDA                          ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;216474
INTERIOR;"D.E.REG. MIRACATU ";919559;10734;"EE BAIRRO JAIRE               ";"IGUAPE                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;3;0;0;0;0;0;3;31;205928
INTERIOR;"D.E.REG. MIRACATU ";919561;10735;"EE BAIRRO DO ENGANO           ";"MIRACATU                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;171891
INTERIOR;"D.E.REG. MIRACATU ";919561;10735;"EE BAIRRO DO ENGANO           ";"MIRACATU                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;1;0;0;0;0;0;0;1;31;198071
INTERIOR;D.E.REG. MIRANTE DO PARANAPANEMA;0;71537;D.E.REG. MIRANTE DO PARANAPANEMA;"MIRANTE DO PARANAPANEMA                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;1;31;283794
INTERIOR;"D.E.REG. MOGI MIRIM ";6900;33105;EE B.PRA/B.J.TON.ORL.D.PROF.;"ITAPIRA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;1;1;0;0;0;0;2;31;467369
INTERIOR;"D.E.REG. MOGI MIRIM ";17577;42844;"EE CORIOLANO BURGOS-DR.      ";"AMPARO                                 ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;1;31;320429
INTERIOR;"D.E.REG. MOGI MIRIM ";17590;42874;"EE ANTONIO CAIO               ";"ITAPIRA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;271652
INTERIOR;"D.E.REG. MOGI MIRIM ";20291;46403;EE BENEDITA N.X.VEDOVELLO-PROF;"MOGI GUACU                             ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;1;31;467149
INTERIOR;"D.E.REG. MOGI MIRIM ";20291;46403;EE BENEDITA N.X.VEDOVELLO-PROF;"MOGI GUACU                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;225930
INTERIOR;"D.E.REG. MOGI MIRIM ";21258;27584;EE ANGELA MARIA P.COSTA-PROFA;"MOGI GUACU                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;204774
INTERIOR;"D.E.REG. MOGI MIRIM ";47041;60840;"EE DIONYSIA GERBI BEIRA       ";"AMPARO                                 ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;31;31;477206
INTERIOR;"D.E.REG. MOGI MIRIM ";905392;70761;EE MARIA AP.SANTOS CASTRO-PROF;"AMPARO                                 ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;410889
INTERIOR;"D.E.REG. MOGI MIRIM ";921579;20058;"EE FRANCA FRANCHI-PROFA.     ";"SERRA NEGRA                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;26;26;31;272512
INTERIOR;"D.E.REG. MOGI MIRIM ";924891;25251;EE ALTAIR F.F.POLETTINI PF.DRA;"MOGI MIRIM                             ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;31;31;444733
INTERIOR;"D.E.REG. OURINHOS ";0;39722;"D.E.REG. OURINHOS ";"OURINHOS                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;5;31;189179
INTERIOR;"D.E.REG. OURINHOS ";34253;44988;"EE LEONIDAS DO AMARAL VIEIRA  ";"SANTA CRUZ DO RIO PARDO                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;217110
INTERIOR;"D.E.REG. OURINHOS ";34265;44993;"EE HOMERO CALVOSO PROF.      ";"SAO PEDRO DO TURVO                     ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;190191
INTERIOR;D.E.REG. PENAPOLIS;30296;44460;"EE LUIZ CHRISOSTOMO OLIVEIRA  ";"PENAPOLIS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;151779
INTERIOR;D.E.REG. PENAPOLIS;30296;44460;"EE LUIZ CHRISOSTOMO OLIVEIRA  ";"PENAPOLIS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;31;31;31;211640
INTERIOR;D.E.REG. PENAPOLIS;30363;44456;EE YONE DIAS DE AGUIAR-PROFA.;"PENAPOLIS                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;1;31;267797
INTERIOR;D.E.REG. PINDAMONHANGABA;13262;41783;"EE CLARO CESAR-DEPUTADO       ";"PINDAMONHANGABA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;5;0;0;0;5;31;251950
INTERIOR;D.E.REG. PINDAMONHANGABA;13262;41783;"EE CLARO CESAR-DEPUTADO       ";"PINDAMONHANGABA                        ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;14;31;232252
INTERIOR;D.E.REG. PIRACICABA;20837;43137;EE CATHARINA C.PADOVANI-PROFA.;"PIRACICABA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;305695
INTERIOR;D.E.REG. PIRACICABA;20886;43117;"EE FRANCISCA ELISA DA SILVA   ";"PIRACICABA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;31;31;31;259270
INTERIOR;D.E.REG. PIRACICABA;20989;43109;"EE PEDRO MORAES CAVALCANTI    ";"PIRACICABA                             ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;9;31;242779
INTERIOR;D.E.REG. PIRACICABA;21076;43130;"EE SUD MENNUCCI               ";"PIRACICABA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;31;0;0;31;31;148415
INTERIOR;D.E.REG. PIRACICABA;350308;91986;"EE EDSON RONTANI              ";"PIRACICABA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;271489
INTERIOR;D.E.REG. PIRACICABA;919330;10778;EE JURACY N.M.FERRACCIU-PROFA.;"PIRACICABA                             ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;25;25;31;241306
INTERIOR;D.E.REG. PIRACICABA;980171;84831;"CEEJA ANTONIO JOSE FALCONE-PF ";"PIRACICABA                             ";QM-SUPORTE;1;6200;DIRETOR DE ESCOLA;A;0;0;0;15;0;0;0;15;31;338190
INTERIOR;D.E.REG. PIRAJU;34095;44999;"EE BENTO DE QUEIROZ PADRE     ";"TIMBURI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;31;31;304852
