REGIAO_EXERC;DE_EXERC;CIE_ESCOLA;UA_EXERC;NOME_UA_EXERC;MUNICIPIO_EXERC;QUADRO_EXERC;DI;CARGO_EXERC;NOME_CARGO_EXERC;CATEG_E;TT_DIAS_FALTA_MEDICA;TT_DIAS_FALTA_JUST;TT_DIAS_FALTA_INJUST;TT_DIAS_LIC_PREMIO;TT_DIAS_LIC_GESTANTE;TT_DIAS_LIC_PATERNIDADE;TT_DIAS_LIC_ACID_TRAB;TT_DIAS_LIC_INTER_PARTIC;TOT_DIAS_AUSENCIAS;TOTAL_DIAS_MES;id_interno
INTERIOR;D.E.REG. FRANCA;0;39679;D.E.REG. FRANCA;"FRANCA                                 ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;0;0;0;0;0;0;0;2;31;337588
INTERIOR;D.E.REG. FRANCA;22858;43315;EE JOSE REIS MIRANDA FO.-PROF.;"FRANCA                                 ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;31;31;31;277652
INTERIOR;D.E.REG. FRANCA;22895;43316;"EE FRANCISCO MARTINS-CEL.    ";"FRANCA                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;3;0;0;0;0;0;0;3;31;133965
INTERIOR;D.E.REG. FRANCA;22895;43316;"EE FRANCISCO MARTINS-CEL.    ";"FRANCA                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;1;31;166540
INTERIOR;D.E.REG. FRANCA;22913;43310;"EE ANGELO SCARABUCCI          ";"FRANCA                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;307151
INTERIOR;D.E.REG. FRANCA;23073;43582;"EE JORGE FALEIROS             ";"PATROCINIO PAULISTA                    ";QM-DOCENTE;2;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;0;31;31;253269
INTERIOR;D.E.REG. FRANCA;23103;43584;"EE JOSE VICENTE M.NETTO-DR.  ";"PEDREGULHO                             ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;10;0;0;0;10;31;448290
INTERIOR;D.E.REG. FRANCA;900655;64165;EE JOSE PINHEIRO LACERDA-CAP.;"FRANCA                                 ";QAE;1;4343;SECRETARIO DE ESCOLA;A;0;0;0;0;0;0;0;0;1;31;220834
INTERIOR;D.E.REG. FRANCA;900679;64167;"EE SUELY MACHADO DA SILVA     ";"FRANCA                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;191831
INTERIOR;D.E.REG. GUARATINGUETA;0;39648;D.E.REG. GUARATINGUETA;"GUARATINGUETA                          ";QSE;1;3912;AUXILIAR SERV.GERAIS;F;1;0;0;0;0;0;0;0;1;31;343720
INTERIOR;D.E.REG. GUARATINGUETA;12403;41751;"EE HORTA-CEL.                ";"LAVRINHAS                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;2;31;229404
INTERIOR;D.E.REG. GUARATINGUETA;12531;41708;EE JOSE RODRIGUES ALVES SO.-DR;"CRUZEIRO                               ";QM-SUPORTE;1;6200;DIRETOR DE ESCOLA;D;1;0;0;0;0;0;0;0;1;31;357008
INTERIOR;D.E.REG. GUARATINGUETA;12920;41724;EE FRANCISCO A.COSTA BRAGA-PF.;"GUARATINGUETA                          ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;302745
INTERIOR;D.E.REG. GUARATINGUETA;12920;41724;EE FRANCISCO A.COSTA BRAGA-PF.;"GUARATINGUETA                          ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;137376
INTERIOR;D.E.REG. GUARATINGUETA;13109;41763;"EE ARNOLFO DE AZEVEDO         ";"LORENA                                 ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;0;0;0;0;0;0;0;13;31;204814
INTERIOR;D.E.REG. GUARATINGUETA;13109;41763;"EE ARNOLFO DE AZEVEDO         ";"LORENA                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;27;31;132416
INTERIOR;D.E.REG. GUARATINGUETA;13109;41763;"EE ARNOLFO DE AZEVEDO         ";"LORENA                                 ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;A;0;0;0;0;29;0;0;0;29;31;267589
INTERIOR;D.E.REG. GUARATINGUETA;13134;41760;EE ALICE VILELA GALVAO-PROFA.;"CANAS                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;13;0;0;0;0;13;31;351083
INTERIOR;D.E.REG. GUARATINGUETA;37175;50898;"EE LUIZ MENEZES-PROF.        ";"GUARATINGUETA                          ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;0;1;31;180198
INTERIOR;D.E.REG. GUARATINGUETA;904831;70178;"EE ABRAO BENJAMIM-PROF.      ";"CRUZEIRO                               ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;0;2;0;0;0;0;0;0;2;31;246650
INTERIOR;"D.E.REG. ITAPETININGA ";0;39657;"D.E.REG. ITAPETININGA ";"ITAPETININGA                           ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;1;0;0;0;0;0;0;0;1;31;245747
INTERIOR;"D.E.REG. ITAPETININGA ";0;39657;"D.E.REG. ITAPETININGA ";"ITAPETININGA                           ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;1;0;0;0;0;0;0;5;31;288736
INTERIOR;"D.E.REG. ITAPETININGA ";0;39657;"D.E.REG. ITAPETININGA ";"ITAPETININGA                           ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;2;31;142772
INTERIOR;"D.E.REG. ITAPETININGA ";15003;41934;"EE CASTANHO DE ALMEIDA-CEL.  ";"GUAREI                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;152700
INTERIOR;"D.E.REG. ITAPETININGA ";15040;41935;"EE PEIXOTO GOMIDE             ";"ITAPETININGA                           ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;138735
INTERIOR;"D.E.REG. ITAPETININGA ";15088;41944;"EE ADHERBAL DE PAULA FERREIRA ";"ITAPETININGA                           ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;144126
INTERIOR;"D.E.REG. ITAPETININGA ";15246;41936;"EE MODESTO TAVARES DE LIMA    ";"ITAPETININGA                           ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;0;29;31;437025
INTERIOR;"D.E.REG. ITAPETININGA ";15246;41936;"EE MODESTO TAVARES DE LIMA    ";"ITAPETININGA                           ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;19;31;136323
INTERIOR;"D.E.REG. ITAPETININGA ";900285;64189;"EE JAIR BARTH-PROF.          ";"ITAPETININGA                           ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;347690
INTERIOR;"D.E.REG. ITAPETININGA ";900285;64189;"EE JAIR BARTH-PROF.          ";"ITAPETININGA                           ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;264788
INTERIOR;"D.E.REG. ITAPETININGA ";903309;69117;"EE LIENETTE A.RIBEIRO-PROFA   ";"TATUI                                  ";QM-SUPORTE;1;6200;DIRETOR DE ESCOLA;D;0;0;0;0;0;0;0;0;3;31;132110
INTERIOR;"D.E.REG. ITAPETININGA ";903309;69117;"EE LIENETTE A.RIBEIRO-PROFA   ";"TATUI                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;236962
INTERIOR;"D.E.REG. ITAPEVA  ";0;39658;"D.E.REG. ITAPEVA  ";"ITAPEVA                                ";QSE;1;3915;DIRETOR I;C;1;1;0;0;0;0;0;0;2;31;239383
INTERIOR;"D.E.REG. ITAPEVA  ";15477;41972;"EE JEMINIANO DAVID MUZEL      ";"ITAPEVA                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;1;1;31;302202
INTERIOR;"D.E.REG. ITAPEVA  ";15544;41971;EE ZULMIRA DE OLIVEIRA-PROFA.;"ITAPEVA                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;4;0;0;0;0;0;4;31;182975
INTERIOR;"D.E.REG. ITARARE  ";0;81356;"D.E.REG. ITARARE  ";"ITARARE                                ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;0;0;0;0;0;0;31;31;31;194891
INTERIOR;"D.E.REG. ITARARE  ";14473;41871;"EE ANTONIO TONON              ";"CORONEL MACEDO                         ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;222985
INTERIOR;D.E.REG. ITU;15611;42011;EE EUGENIO E.PEREIRA MOTTA-CEL;"PORTO FELIZ                            ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;1;0;0;0;0;0;0;0;1;31;171646
INTERIOR;D.E.REG. ITU;15647;42015;EE LEONOR FERNANDES SILVA-PROF;"SALTO                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;188803
INTERIOR;D.E.REG. ITU;15696;42002;EE JOSE LEITE PINHEIRO JR-PROF;"ITU                                    ";QM-DOCENTE;2;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;0;0;0;0;31;31;238198
INTERIOR;D.E.REG. ITU;15714;42009;"EE SECKLER-MONSENHOR          ";"PORTO FELIZ                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;7;31;258842
INTERIOR;D.E.REG. ITU;15726;42010;EE PEDRO FERNANDES CAMARGO-PF.;"PORTO FELIZ                            ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;19;0;0;0;19;31;436405
INTERIOR;D.E.REG. ITU;42389;57290;EE PERY GUARANY BLACKMAN-PROF.;"ITU                                    ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;266904
INTERIOR;D.E.REG. ITU;900291;64190;"EE SYLVIA PAULA LEITE BAUER   ";"ITU                                    ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;29;0;0;0;29;31;443479
INTERIOR;D.E.REG. ITU;900291;64190;"EE SYLVIA PAULA LEITE BAUER   ";"ITU                                    ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;157987
INTERIOR;D.E.REG. ITU;922481;21375;EE ESTHER MAURINO RODRIGUES-PF;"PORTO FELIZ                            ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;290530
INTERIOR;D.E.REG. JABOTICABAL;0;39685;D.E.REG. JABOTICABAL;"JABOTICABAL                            ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;0;31;31;308028
INTERIOR;D.E.REG. JABOTICABAL;22767;43462;"EE ABILIO ALVES MARQUES       ";"BEBEDOURO                              ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;170767
INTERIOR;D.E.REG. JABOTICABAL;23735;43450;EE ROSA MARI SOUZA SIMIELLI-PF;"JABOTICABAL                            ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;F;0;0;0;0;0;0;0;0;31;31;240679
INTERIOR;"D.E.REG. JACAREI  ";6385;44274;EE WASHINGTON LUIZ P.SOUZA-DR.;"ARUJA                                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;169657
INTERIOR;"D.E.REG. JACAREI  ";6476;50870;"EE AMADEU RODRIGUES NORTE     ";"ARUJA                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;357786
INTERIOR;"D.E.REG. JACAREI  ";6762;40834;"EE ROBERTO FEIJO-DR.         ";"GUARAREMA                              ";QAE;1;4343;SECRETARIO DE ESCOLA;A;0;0;0;0;0;0;0;0;15;31;265932
INTERIOR;"D.E.REG. JACAREI  ";13705;41742;EE HERMINIA SILVA MESQUITA-PFA;"JACAREI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;31;0;0;0;31;31;279668
INTERIOR;"D.E.REG. JACAREI  ";13845;42611;EE ANTONIO JOSE SIQUEIRA-PROF.;"JACAREI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;15;0;0;0;0;15;31;357498
INTERIOR;"D.E.REG. JACAREI  ";36146;46288;"EE JOAQUIM SIMAO              ";"SANTA ISABEL                           ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;4;31;180148
INTERIOR;"D.E.REG. JACAREI  ";39597;56453;EE BENEDITA FREIRE MACEDO-DONA;"JACAREI                                ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;147123
INTERIOR;"D.E.REG. JACAREI  ";901878;64051;EE MARIA G.SALES OLIVEIRA-PROF;"SANTA ISABEL                           ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;1;0;0;0;0;0;0;0;1;31;340745
INTERIOR;"D.E.REG. JACAREI  ";920332;16036;EE BRASILISIA MACHADO LOBO-PF.;"SANTA ISABEL                           ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;4;31;179163
INTERIOR;"D.E.REG. JACAREI  ";924912;25362;EE MARIA DE LOURDES VILELA-PFA;"JACAREI                                ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;12;0;0;0;12;31;179164
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;42055;57281;"EE BRAZILIA TONDI DE LIMA     ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;30;31;284193
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;908757;76104;"EE MARIA AUX.MARQUES-PROFA.  ";"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;A;0;0;0;0;0;0;0;31;31;31;212077
GDE_SP;D.E.REG. SAO BERNARDO DO CAMPO;921543;20054;EE NELSON MONTEIRO PALMA-PROF.;"SAO BERNARDO DO CAMPO                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;144142
GDE_SP;D.E.REG. SUZANO;0;39621;D.E.REG. SUZANO;"SUZANO                                 ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;0;0;15;0;0;0;0;15;31;362268
GDE_SP;D.E.REG. SUZANO;7024;40898;EE BRASILIO MACHADO NETO-COM.;"SUZANO                                 ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;1;0;0;0;0;0;0;2;31;188335
GDE_SP;D.E.REG. SUZANO;7043;40896;"EE ZEIKICHI FUKUOKA           ";"SUZANO                                 ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;476018
GDE_SP;D.E.REG. SUZANO;7195;40826;"EE CARLINDO REIS              ";"FERRAZ DE VASCONCELOS                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;0;0;0;0;0;0;0;1;31;359683
GDE_SP;D.E.REG. SUZANO;46197;60062;"EE CHOJIRO SEGAWA             ";"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;268875
GDE_SP;D.E.REG. SUZANO;284361;29169;"EE PAULO KOBAYASHI-PROF.     ";"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;136782
GDE_SP;D.E.REG. SUZANO;906293;71100;EE BENEDITA C.MARCOLONGO-PROFA;"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;198827
GDE_SP;D.E.REG. SUZANO;906300;71101;"EE EUCLIDES IGESCA            ";"SUZANO                                 ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;239518
GDE_SP;D.E.REG. SUZANO;908460;73498;"EE ALFREDO ROBERTO            ";"SUZANO                                 ";QM-DOCENTE;1;6407;PROFESSOR EDUCACAO BASICA I;A;0;0;0;0;0;0;0;0;31;31;175540
GDE_SP;D.E.REG. SUZANO;916559;88730;EE JOVIANO SATIER DE LIMA-PROF;"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;161467
GDE_SP;D.E.REG. SUZANO;916559;88730;EE JOVIANO SATIER DE LIMA-PROF;"SUZANO                                 ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;167278
GDE_SP;D.E.REG. SUZANO;918623;2238;EE ELIANE AP.DANTAS SILVA-PROF;"FERRAZ DE VASCONCELOS                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;294706
GDE_SP;D.E.REG. SUZANO;923291;22712;"EE CONJ.HAB.PARQUE DOURADO II ";"FERRAZ DE VASCONCELOS                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;31;219084
GDE_SP;D.E.REG. SUZANO;925822;26821;"EE TACITO ZANCHETTA-PREFEITO  ";"FERRAZ DE VASCONCELOS                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;2;0;3;31;247450
GDE_SP;"D.E.REG. TABOAO DA SERRA ";0;75852;"D.E.REG. TABOAO DA SERRA ";"TABOAO DA SERRA                        ";QSE;1;3915;DIRETOR I;D;0;1;0;0;0;0;0;0;1;31;480100
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10054;41303;EE MARIA A.MARTINS ALMEIDA-PFA;"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;193309
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10091;41310;EE PAULO CHAGAS NOGUEIRA-ENG.;"EMBU DAS ARTES                         ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;1;31;356713
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10121;41300;"EE EULALIA MALTA-PROFA.      ";"EMBU DAS ARTES                         ";QAE;1;4340;AGENTE DE SERVICOS ESCOLARES;A;1;1;0;0;0;0;0;0;2;31;249931
GDE_SP;"D.E.REG. TABOAO DA SERRA ";10133;41301;"EE MARIA AUXILIADORA          ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;167745
GDE_SP;"D.E.REG. TABOAO DA SERRA ";36419;50884;EE APARECIDA F.D.CARVALHO-PROF;"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;25;25;31;242221
GDE_SP;"D.E.REG. TABOAO DA SERRA ";37540;46347;"EE JOAO MARTINS               ";"EMBU DAS ARTES                         ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;15;31;137092
GDE_SP;"D.E.REG. TABOAO DA SERRA ";40769;55225;"EE DOMINGOS MIGNONI           ";"TABOAO DA SERRA                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;0;0;0;0;0;0;0;0;1;31;482353
GDE_SP;"D.E.REG. TABOAO DA SERRA ";923758;22953;"EE JORGE AMADO-ESCRITOR       ";"EMBU DAS ARTES                         ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;239003
GDE_SP;"D.E.REG. TABOAO DA SERRA ";924436;24453;"EE RODOLFO J.COSTA E SILVA   ";"EMBU DAS ARTES                         ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;31;31;227137
INTERIOR;D.E.REG. ADAMANTINA;30806;44525;"EE HELEN KELLER               ";"ADAMANTINA                             ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;135712
INTERIOR;D.E.REG. ADAMANTINA;30910;44533;"EE PERCIO GOMES GONZALES-DR. ";"FLORIDA PAULISTA                       ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;10;0;0;0;0;10;31;303647
INTERIOR;D.E.REG. ADAMANTINA;31306;44581;"EE GERALDO PECORARI-PROF.    ";"JUNQUEIROPOLIS                         ";QSE;1;4349;OFICIAL ADMINISTRATIVO;A;0;0;0;15;0;0;0;0;15;31;215471
INTERIOR;D.E.REG. ADAMANTINA;31422;44585;"EE JACINTO PERNAS GOMATO      ";"NOVA GUATAPORANGA                      ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;192322
INTERIOR;D.E.REG. ADAMANTINA;31525;44577;EE IDENE RODRIGUES SANTOS-PROF;"JUNQUEIROPOLIS                         ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;194875
INTERIOR;D.E.REG. ADAMANTINA;31598;44611;"EE IRALDO A.MARTINS TOLEDO    ";"INUBIA PAULISTA                        ";QM-DOCENTE;1;5774;PROFESSOR DE ENSINO FUNDAMENTAL E MEDIO;O;0;0;0;0;31;0;0;0;31;31;331352
INTERIOR;D.E.REG. AMERICANA;16962;42841;EE SILVINO JOSE OLIVEIRA-PROF.;"AMERICANA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;1;1;0;0;0;0;0;0;2;31;152086
INTERIOR;D.E.REG. AMERICANA;49897;62666;"EE BENTO PENTEADO SANTOS PROF ";"AMERICANA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;201186
INTERIOR;D.E.REG. AMERICANA;435454;93907;"EE MARIA C.AUGUSTI-PROF      ";"AMERICANA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;249727
INTERIOR;D.E.REG. AMERICANA;900459;64123;"EE GEMMA V.C.CAPELLO-PROFA.  ";"SANTA BARBARA D'OESTE                  ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;163360
INTERIOR;D.E.REG. AMERICANA;903784;69058;"EE ALEXANDRE BASSORA          ";"NOVA ODESSA                            ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;201523
INTERIOR;D.E.REG. AMERICANA;903784;69058;"EE ALEXANDRE BASSORA          ";"NOVA ODESSA                            ";QM-DOCENTE;2;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;22;22;31;255373
INTERIOR;D.E.REG. AMERICANA;905574;70779;EE JOAQUIM RODRIGUES AZENHA-DR;"NOVA ODESSA                            ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;251983
INTERIOR;D.E.REG. AMERICANA;907297;73375;EE IDALINA G.MIRANDOLA-PROFA.;"AMERICANA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;285737
INTERIOR;D.E.REG. ANDRADINA;29373;44370;"EE ALVARO GUIAO-DR.          ";"ANDRADINA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;31;31;31;229175
INTERIOR;D.E.REG. ANDRADINA;29397;44364;"EE AUGUSTO MARIANI-DR.       ";"ANDRADINA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;27;31;197624
INTERIOR;D.E.REG. ANDRADINA;29506;44421;"EE JUVENTINO NOGUEIRA RAMOS   ";"GUARACAI                               ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;31;31;31;227353
INTERIOR;D.E.REG. ANDRADINA;29506;44421;"EE JUVENTINO NOGUEIRA RAMOS   ";"GUARACAI                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;F;0;0;0;0;0;0;0;0;31;31;237454
INTERIOR;"D.E.REG. APIAI ";14370;42637;EE ANTONIA BAPTISTA C.LUZ-PROF;"APIAI                                  ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;F;1;0;0;0;0;0;0;0;1;31;269188
INTERIOR;"D.E.REG. APIAI ";905252;70837;"EE HONORATO FERREIRA SILVA    ";"RIBEIRAO BRANCO                        ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;O;1;0;0;0;0;0;0;0;1;31;484004
INTERIOR;"D.E.REG. APIAI ";913546;80853;"EE ANTONIO DRAGONE   PADRE    ";"GUAPIARA                               ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;31;31;233027
INTERIOR;"D.E.REG. APIAI ";913571;80858;"EE PAULINA DE MORAIS-PROFA.  ";"RIBEIRAO BRANCO                        ";QAE;2;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;5;0;0;0;31;295322
INTERIOR;D.E.REG. ARACATUBA;29737;44341;EE LICOLINA V.REIS ALVES-PROFA;"ARACATUBA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;0;0;0;0;0;0;0;25;31;344494
INTERIOR;D.E.REG. ARACATUBA;29737;44341;EE LICOLINA V.REIS ALVES-PROFA;"ARACATUBA                              ";QAE;1;4341;AGENTE DE ORGANIZACAO ESCOLAR;A;0;1;0;0;0;0;0;0;1;31;239566
INTERIOR;D.E.REG. ARACATUBA;29798;44339;"EE MANOEL BENTO CRUZ          ";"ARACATUBA                              ";QM-DOCENTE;1;6409;PROFESSOR EDUCACAO BASICA II;A;0;0;0;0;0;0;0;0;6;31;198077
